Dataset Name,Algorithm Name,Cross Validation,Hyperparameters Values,Accuracy,TPR,FPR,Precision,AUC,PR Curve,Training Time,Inference Time
fertility,VAT,10,"{'net__criterion__VAT_eps': 2.6123879780921717, 'net__criterion__alpha': 1.2038885835403663, 'net__lr': 0.0010922461843917812}",0.8,0.0,0.0,0.4,0.8125,0.9096893384393384,2s,31248ms
fri_c0_250_5,VAT,1,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.84,0.7692307692307693,0.08333333333333333,0.8474025974025974,0.8717948717948718,0.8206110208926483,5s,26981ms
fri_c0_250_5,VAT,2,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.88,0.8461538461538461,0.08333333333333333,0.8814102564102564,0.9166666666666667,0.911218915592173,4s,26981ms
fri_c0_250_5,VAT,3,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.88,0.7692307692307693,0.0,0.9,0.9615384615384617,0.9136878197920195,5s,25982ms
fri_c0_250_5,VAT,4,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.88,0.8461538461538461,0.08333333333333333,0.8814102564102564,0.967948717948718,0.9433161141544879,5s,42970ms
fri_c0_250_5,VAT,5,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.88,0.8461538461538461,0.08333333333333333,0.8814102564102564,0.9551282051282052,0.9445112220214691,5s,26981ms
fri_c0_250_5,VAT,6,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.72,0.5,0.07692307692307693,0.7619047619047619,0.8461538461538461,0.8228352632338317,4s,37977ms
fri_c0_250_5,VAT,7,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.8,0.8333333333333334,0.23076923076923078,0.8012820512820513,0.8974358974358975,0.9042037206617678,4s,56963ms
fri_c0_250_5,VAT,8,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.76,0.75,0.23076923076923078,0.7596153846153846,0.8653846153846153,0.8793507650814835,4s,15625ms
fri_c0_250_5,VAT,9,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.88,0.9166666666666666,0.15384615384615385,0.8814102564102564,0.9551282051282052,0.9563893078797666,4s,15625ms
fri_c0_250_5,VAT,10,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.88,0.8333333333333334,0.07692307692307693,0.8831168831168831,0.9166666666666667,0.9196467183340382,5s,31250ms
hill-valley,VAT,1,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.5245901639344263,0.08196721311475409,0.03278688524590164,0.613664596273292,0.6092448266595001,0.581420709147075,21s,37973ms
hill-valley,VAT,2,"{'net__criterion__VAT_eps': 2.1360891221878644, 'net__criterion__alpha': 1.425596638292661, 'net__lr': 0.0008032569761590808}",0.4918032786885246,0.9672131147540983,0.9836065573770492,0.4145658263305322,0.5162590701424349,0.4931476757578504,22s,36973ms
hill-valley,VAT,3,"{'net__criterion__VAT_eps': 2.692817344942256, 'net__criterion__alpha': 1.1994792753175043, 'net__lr': 0.0030446258134658234}",0.49586776859504134,1.0,1.0,0.24793388429752067,0.5591530054644809,0.5475505288740181,21s,31252ms
hill-valley,VAT,4,"{'net__criterion__VAT_eps': 2.6123879780921717, 'net__criterion__alpha': 1.2038885835403663, 'net__lr': 0.0010922461843917812}",0.5289256198347108,0.05,0.0,0.7584745762711864,0.5169398907103825,0.5484679055359114,22s,27979ms
hill-valley,VAT,5,"{'net__criterion__VAT_eps': 2.2879803984592746, 'net__criterion__alpha': 0.9238550485581797, 'net__lr': 0.006103292819866452}",0.512396694214876,0.85,0.819672131147541,0.5274752475247525,0.5088797814207651,0.4975576382092352,22s,31249ms
hill-valley,VAT,6,"{'net__criterion__VAT_eps': 1.5065832050795642, 'net__criterion__alpha': 0.9663107728563063, 'net__lr': 0.0025198133608158673}",0.5041322314049587,0.016666666666666666,0.01639344262295082,0.5021008403361344,0.4587431693989071,0.4926223411431676,21s,31248ms
hill-valley,VAT,7,"{'net__criterion__VAT_eps': 1.6371379049026473, 'net__criterion__alpha': 1.1674103799636817, 'net__lr': 0.0014047988378034827}",0.5041322314049587,0.08196721311475409,0.06666666666666667,0.5277777777777778,0.544672131147541,0.5501290910587684,22s,46877ms
hill-valley,VAT,8,"{'net__criterion__VAT_eps': 2.692817344942256, 'net__criterion__alpha': 1.1994792753175043, 'net__lr': 0.0030446258134658234}",0.48760330578512395,0.03278688524590164,0.05,0.44568965517241377,0.48934426229508193,0.477950412599838,22s,31250ms
hill-valley,VAT,9,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.5041322314049587,1.0,1.0,0.25206611570247933,0.4685792349726776,0.4749825409668449,21s,36974ms
hill-valley,VAT,10,"{'net__criterion__VAT_eps': 2.1523146688356736, 'net__criterion__alpha': 1.092041931271839, 'net__lr': 0.005765293867329647}",0.5371900826446281,0.8524590163934426,0.7833333333333333,0.5580808080808082,0.49999999999999994,0.5171214926555202,22s,31251ms
image-segmentation,VAT,1,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.8614718614718615,0.8614718614718615,0.023088023088023085,0.8744778613199665,0.9825090734181643,0.933202986938092,38s,26977ms
image-segmentation,VAT,2,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8571428571428571,0.8571428571428573,0.02380952380952381,0.8631748563776214,0.9875158511522147,0.9350398290115336,39s,15625ms
image-segmentation,VAT,3,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.7792207792207793,0.7792207792207791,0.036796536796536806,0.8385905230578583,0.9820936639118456,0.9193705656722028,38s,46875ms
image-segmentation,VAT,4,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.7878787878787878,0.787878787878788,0.03535353535353535,0.8213778493853682,0.9700030609121519,0.8892672961718832,38s,27980ms
image-segmentation,VAT,5,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.8225108225108225,0.8225108225108225,0.029581529581529577,0.8342986890613224,0.9849796667978488,0.9218811244793228,39s,31250ms
image-segmentation,VAT,6,"{'net__criterion__VAT_eps': 2.136867897737297, 'net__criterion__alpha': 0.5187898004363551, 'net__lr': 0.006214591421051184}",0.7142857142857143,0.7142857142857143,0.04761904761904762,0.708157606764418,0.9727141545323365,0.8742334710018895,38s,28981ms
image-segmentation,VAT,7,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.8441558441558441,0.8441558441558442,0.025974025974025976,0.8602417079973955,0.984935939481394,0.9311319750808048,38s,32975ms
image-segmentation,VAT,8,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.8571428571428571,0.8571428571428571,0.023809523809523808,0.8796829309368157,0.9843674843674842,0.9357156262036546,39s,31250ms
image-segmentation,VAT,9,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.7489177489177489,0.748917748917749,0.041847041847041855,0.7703989288022902,0.9711399711399713,0.8732903618485826,38s,41975ms
image-segmentation,VAT,10,"{'net__criterion__VAT_eps': 1.2709481284449005, 'net__criterion__alpha': 0.7982823259560308, 'net__lr': 0.005742652615942523}",0.8484848484848485,0.8484848484848485,0.025252525252525256,0.8843454974480558,0.9806725261270715,0.9338727850297788,38s,25981ms
iris,VAT,1,"{'net__criterion__VAT_eps': 2.4703880442451895, 'net__criterion__alpha': 1.4621885451174381, 'net__lr': 0.0025626561208475845}",0.7333333333333333,0.7333333333333334,0.13333333333333333,0.8518518518518517,0.98,0.8527468999295624,3s,54962ms
iris,VAT,2,"{'net__criterion__VAT_eps': 2.224191445444843, 'net__criterion__alpha': 1.116933996874757, 'net__lr': 0.00944310597729478}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.8666666666666667,0.9533333333333335,0.9426727548051077,3s,25982ms
iris,VAT,3,"{'net__criterion__VAT_eps': 2.64198645969587, 'net__criterion__alpha': 0.5971012757930613, 'net__lr': 0.008395654584238159}",0.8,0.7999999999999999,0.09999999999999999,0.875,1.0,0.9523631107454636,3s,27982ms
iris,VAT,4,"{'net__criterion__VAT_eps': 1.4461632652812366, 'net__criterion__alpha': 1.452749011516985, 'net__lr': 0.0045265412483145116}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,0.9466666666666667,0.9458851850763614,3s,26981ms
iris,VAT,5,"{'net__criterion__VAT_eps': 2.598317128433447, 'net__criterion__alpha': 0.9614793622529318, 'net__lr': 0.00782723884523591}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,0.9866666666666667,0.9365755649579179,3s,25980ms
iris,VAT,6,"{'net__criterion__VAT_eps': 2.1817455224963465, 'net__criterion__alpha': 1.0743252488495787, 'net__lr': 0.006566688116585623}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,0.98,0.9479875271787035,3s,25981ms
iris,VAT,7,"{'net__criterion__VAT_eps': 2.1625457452717174, 'net__criterion__alpha': 1.3817353618548527, 'net__lr': 0.006956062741769883}",0.8,0.7999999999999999,0.09999999999999999,0.875,0.9733333333333333,0.9366107884490236,3s,26982ms
iris,VAT,8,"{'net__criterion__VAT_eps': 1.875174422525385, 'net__criterion__alpha': 1.3917730007820799, 'net__lr': 0.00964026132896019}",0.9333333333333333,0.9333333333333332,0.03333333333333333,0.9444444444444445,1.0,0.974094304388422,3s,25980ms
iris,VAT,9,"{'net__criterion__VAT_eps': 1.6371379049026473, 'net__criterion__alpha': 1.1674103799636817, 'net__lr': 0.0014047988378034827}",0.9333333333333333,0.9333333333333332,0.03333333333333333,0.9444444444444445,0.9733333333333333,0.973671981613158,3s,25982ms
iris,VAT,10,"{'net__criterion__VAT_eps': 2.363640598206967, 'net__criterion__alpha': 0.859507900573786, 'net__lr': 0.004426616342613481}",0.8666666666666667,0.8666666666666667,0.06666666666666667,0.9047619047619048,1.0,0.9642041944983121,3s,25981ms
libras,VAT,1,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.5555555555555556,0.5555555555555555,0.03184789067142009,0.4901587301587301,0.9511904761904761,0.7133102473738203,7s,31977ms
libras,VAT,2,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.6388888888888888,0.6444444444444444,0.025906120023767087,0.6138888888888889,0.9593915343915342,0.7446822025503855,7s,31250ms
libras,VAT,3,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.5555555555555556,0.5777777777777778,0.03155080213903744,0.537037037037037,0.9526455026455026,0.6353071896008933,7s,31249ms
libras,VAT,4,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.7777777777777778,0.7888888888888889,0.015864527629233512,0.8599999999999999,0.9855820105820106,0.777209397521214,7s,27981ms
libras,VAT,5,"{'net__criterion__VAT_eps': 2.1625457452717174, 'net__criterion__alpha': 1.3817353618548527, 'net__lr': 0.006956062741769883}",0.6944444444444444,0.6777777777777777,0.02174688057040998,0.6444444444444444,0.9689153439153441,0.7211178203848485,7s,38973ms
libras,VAT,6,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.6388888888888888,0.6333333333333333,0.025668449197860967,0.6333333333333333,0.981084656084656,0.7230314636397731,7s,28981ms
libras,VAT,7,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8333333333333334,0.8444444444444446,0.01194295900178253,0.8733333333333333,0.9772486772486773,0.8390863597080329,7s,28980ms
libras,VAT,8,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.6944444444444444,0.6666666666666665,0.021925133689839574,0.6222222222222221,0.9711640211640212,0.8003046155647158,7s,46871ms
libras,VAT,9,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.5833333333333334,0.5888888888888888,0.03000594177064765,0.4626262626262626,0.9222222222222223,0.5969571772799521,7s,31248ms
libras,VAT,10,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.7222222222222222,0.7444444444444442,0.01984551396316102,0.7266666666666666,0.9604497354497356,0.6847607035163061,7s,31250ms
mfeat-karhunen,VAT,1,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.94,0.9400000000000001,0.006666666666666666,0.9425914423740511,0.9956666666666667,0.9810741271008361,35s,46874ms
mfeat-karhunen,VAT,2,"{'net__criterion__VAT_eps': 1.5922803950442899, 'net__criterion__alpha': 0.618727718954244, 'net__lr': 0.003248033476000363}",0.96,0.96,0.0044444444444444444,0.9639130434782608,0.9990833333333333,0.9922640462291412,36s,15627ms
mfeat-karhunen,VAT,3,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.955,0.9549999999999998,0.005,0.9587844611528821,0.9968055555555556,0.9879710502153585,35s,46877ms
mfeat-karhunen,VAT,4,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.94,0.9399999999999998,0.006666666666666666,0.9458874458874458,0.9971944444444445,0.9811676997610477,35s,30980ms
mfeat-karhunen,VAT,5,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.935,0.9349999999999999,0.007222222222222223,0.9376987924356346,0.9974166666666666,0.9831043963868841,35s,32977ms
mfeat-karhunen,VAT,6,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.945,0.945,0.006111111111111111,0.9484164957849167,0.9985,0.9871220526033283,35s,36973ms
mfeat-karhunen,VAT,7,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.84,0.8400000000000001,0.017777777777777774,0.78661488898331,0.9925833333333333,0.9548597178669894,35s,41968ms
mfeat-karhunen,VAT,8,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.955,0.9550000000000001,0.005,0.9592508940335026,0.9995000000000002,0.9927047385335699,35s,31252ms
mfeat-karhunen,VAT,9,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.945,0.945,0.0061111111111111106,0.9488362617774383,0.9935277777777777,0.9782834745718973,36s,35976ms
mfeat-karhunen,VAT,10,"{'net__criterion__VAT_eps': 1.2763659026972276, 'net__criterion__alpha': 0.6965823616800535, 'net__lr': 0.003750379189543545}",0.935,0.9349999999999999,0.007222222222222222,0.9410092337330189,0.9974722222222223,0.9859213671415922,36s,31250ms
parkinsons,VAT,1,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8,0.9333333333333333,0.6,0.7450980392156863,0.7733333333333333,0.8657200028646238,4s,46873ms
parkinsons,VAT,2,"{'net__criterion__VAT_eps': 2.0897663659937935, 'net__criterion__alpha': 0.9236547993389047, 'net__lr': 0.006494351719359896}",0.95,1.0,0.2,0.96875,0.9733333333333334,0.9880595716894347,4s,31250ms
parkinsons,VAT,3,"{'net__criterion__VAT_eps': 2.3042065400033778, 'net__criterion__alpha': 0.931418435433974, 'net__lr': 0.008975811298925523}",0.85,0.9333333333333333,0.4,0.8125,0.84,0.9114811130705094,4s,27982ms
parkinsons,VAT,4,"{'net__criterion__VAT_eps': 2.224191445444843, 'net__criterion__alpha': 1.116933996874757, 'net__lr': 0.00944310597729478}",0.95,1.0,0.2,0.96875,1.0,0.9975595238095241,4s,29977ms
parkinsons,VAT,5,"{'net__criterion__VAT_eps': 2.136867897737297, 'net__criterion__alpha': 0.5187898004363551, 'net__lr': 0.006214591421051184}",0.95,0.9333333333333333,0.0,0.9166666666666667,1.0,0.9975595238095241,4s,26981ms
parkinsons,VAT,6,"{'net__criterion__VAT_eps': 2.1817455224963465, 'net__criterion__alpha': 1.0743252488495787, 'net__lr': 0.006566688116585623}",0.9473684210526315,1.0,0.25,0.96875,0.9666666666666667,0.9867950789818147,4s,31249ms
parkinsons,VAT,7,"{'net__criterion__VAT_eps': 2.64198645969587, 'net__criterion__alpha': 0.5971012757930613, 'net__lr': 0.008395654584238159}",0.8947368421052632,1.0,0.5,0.9411764705882353,0.95,0.9638863653794029,4s,31249ms
parkinsons,VAT,8,"{'net__criterion__VAT_eps': 1.735123740095793, 'net__criterion__alpha': 0.9358649252656268, 'net__lr': 0.008930041214655154}",0.8421052631578947,1.0,0.6,0.9117647058823529,0.9285714285714286,0.9512615990706299,4s,31252ms
parkinsons,VAT,9,"{'net__criterion__VAT_eps': 1.2365488517378664, 'net__criterion__alpha': 1.139921021327524, 'net__lr': 0.0015191975453495595}",0.7894736842105263,0.8571428571428571,0.4,0.7285714285714285,0.9142857142857143,0.9406157786637733,4s,15625ms
parkinsons,VAT,10,"{'net__criterion__VAT_eps': 2.953522176380674, 'net__criterion__alpha': 1.104845519745046, 'net__lr': 0.0074187094360431876}",0.8421052631578947,1.0,0.6,0.9117647058823529,1.0,0.9472774922873575,4s,31249ms
vertebral-column-2clases,VAT,1,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.6774193548387096,0.0,0.0,0.3387096774193548,0.8714285714285714,0.8566312436518231,5s,46874ms
vertebral-column-2clases,VAT,2,"{'net__criterion__VAT_eps': 1.6308567018483677, 'net__criterion__alpha': 0.8637107709426226, 'net__lr': 0.005744948027137009}",0.8064516129032258,0.7,0.14285714285714285,0.7785714285714285,0.8904761904761904,0.9039955563303467,5s,31250ms
vertebral-column-2clases,VAT,3,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.8709677419354839,0.7,0.047619047619047616,0.8722826086956521,0.8761904761904762,0.8989618725971766,5s,31251ms
vertebral-column-2clases,VAT,4,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.7741935483870968,0.7,0.19047619047619047,0.7431818181818182,0.8904761904761904,0.8878800328781797,5s,15624ms
vertebral-column-2clases,VAT,5,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.9032258064516129,1.0,0.14285714285714285,0.8846153846153846,0.9523809523809524,0.960295831840086,5s,26981ms
vertebral-column-2clases,VAT,6,"{'net__criterion__VAT_eps': 1.82852598902934, 'net__criterion__alpha': 0.5641474963487844, 'net__lr': 0.006955473981763197}",0.7096774193548387,0.6,0.23809523809523808,0.6727272727272727,0.7761904761904762,0.7932384250926159,5s,63957ms
vertebral-column-2clases,VAT,7,"{'net__criterion__VAT_eps': 1.038386396618667, 'net__criterion__alpha': 0.8015748166745493, 'net__lr': 0.006635718021177583}",0.6774193548387096,0.0,0.0,0.3387096774193548,0.9,0.8606708988938738,5s,26981ms
vertebral-column-2clases,VAT,8,"{'net__criterion__VAT_eps': 1.1742585994030814, 'net__criterion__alpha': 0.5202183974403257, 'net__lr': 0.008342936470924586}",0.8064516129032258,0.4,0.0,0.8888888888888888,0.9666666666666668,0.9151085215875474,6s,27981ms
vertebral-column-2clases,VAT,9,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.6774193548387096,0.0,0.0,0.3387096774193548,0.8761904761904762,0.8635927911243432,5s,15763ms
vertebral-column-2clases,VAT,10,"{'net__criterion__VAT_eps': 1.3179391672910394, 'net__criterion__alpha': 0.6103751411643051, 'net__lr': 0.006597662935706208}",0.9032258064516129,0.8,0.047619047619047616,0.898989898989899,0.9523809523809523,0.9560087234031892,5s,31250ms
waveform-noise,VAT,1,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.86,0.8596282206106117,0.07012589781882778,0.8672877620246041,0.974824670746821,0.9472864492411168,83s,31250ms
waveform-noise,VAT,2,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.852,0.8518221352327006,0.07405811545057066,0.8517806842099751,0.9705100120762772,0.9463957842276598,84s,27980ms
waveform-noise,VAT,3,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.842,0.8424757304275378,0.07890660488105271,0.8453510169000159,0.9629241009222472,0.924873421324271,84s,31250ms
waveform-noise,VAT,4,"{'net__criterion__VAT_eps': 2.3042065400033778, 'net__criterion__alpha': 0.931418435433974, 'net__lr': 0.008975811298925523}",0.83,0.8301049995211255,0.08503626736696603,0.8302020146985822,0.9585444521496421,0.9179024441219363,83s,27980ms
waveform-noise,VAT,5,"{'net__criterion__VAT_eps': 2.341275739236319, 'net__criterion__alpha': 0.7103825610738409, 'net__lr': 0.0013763703467830478}",0.852,0.8525767405285478,0.07396766191655109,0.8532311905877566,0.9640614097055247,0.9280596220043704,83s,28980ms
waveform-noise,VAT,6,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.856,0.8560903149138444,0.07215437961706618,0.8588012082420194,0.974008354489638,0.9488055805139406,83s,31251ms
waveform-noise,VAT,7,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.84,0.8397504456327987,0.08009950248756219,0.8459395317298871,0.9653445326707359,0.9307992967418988,83s,27980ms
waveform-noise,VAT,8,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.852,0.852341984037999,0.0739892717608477,0.8577411424375526,0.967238759592791,0.9300132953833407,83s,31977ms
waveform-noise,VAT,9,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.844,0.8445454761488126,0.07788189684570977,0.847938867877518,0.9677603366667314,0.9329206589094834,83s,35974ms
waveform-noise,VAT,10,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.856,0.8569144787865826,0.07184523499333119,0.8645527225583405,0.9772459031031783,0.9479745487764855,85s,31248ms
waveform,VAT,1,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.858,0.8579322638146167,0.07102366953113222,0.8578995939461057,0.9700651794234681,0.9436637704938802,82s,31249ms
waveform,VAT,2,"{'net__criterion__VAT_eps': 2.8389652274893473, 'net__criterion__alpha': 1.2142412995491114, 'net__lr': 0.009988585365021879}",0.864,0.8637551990493167,0.06791798582843359,0.8665251562401363,0.970275842200976,0.9300186533807145,82s,46874ms
waveform,VAT,3,"{'net__criterion__VAT_eps': 2.173025869620166, 'net__criterion__alpha': 0.5201075461874936, 'net__lr': 0.008306506289251895}",0.846,0.8455733808674984,0.07715965626413387,0.848391827869646,0.966663245647203,0.9370663160511579,83s,31248ms
waveform,VAT,4,"{'net__criterion__VAT_eps': 2.1360891221878644, 'net__criterion__alpha': 1.425596638292661, 'net__lr': 0.0008032569761590808}",0.814,0.8138341025508059,0.09292270437480017,0.8314923427826654,0.9644794385576739,0.9072167570233232,83s,29979ms
waveform,VAT,5,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.878,0.8781873548714225,0.0609054618036654,0.8792842729840865,0.9753577437439859,0.9516667990278038,86s,15627ms
waveform,VAT,6,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.86,0.85966361860642,0.06999680293093467,0.8654367605279246,0.9719294682316065,0.9462528052073289,82s,31250ms
waveform,VAT,7,"{'net__criterion__VAT_eps': 1.0093909523850941, 'net__criterion__alpha': 1.17781653679623, 'net__lr': 0.002773078934602432}",0.842,0.8420766443936044,0.07885926303140663,0.8580186735459544,0.9685962786055464,0.9268416359965439,82s,31249ms
waveform,VAT,8,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.834,0.8339575983690906,0.08303430115014593,0.8340771194315005,0.9679008305050937,0.9390926773358275,82s,31250ms
waveform,VAT,9,"{'net__criterion__VAT_eps': 1.4177535121896694, 'net__criterion__alpha': 0.6613095178849963, 'net__lr': 0.0065657724221074455}",0.846,0.8461614073291552,0.07688367684525434,0.8476269099578854,0.9676159182183278,0.9389777766666277,81s,31250ms
waveform,VAT,10,"{'net__criterion__VAT_eps': 1.0783755845086413, 'net__criterion__alpha': 0.7828069625764096, 'net__lr': 0.0012899459560103722}",0.874,0.8739304357469324,0.06295078148703269,0.8776616102382403,0.9746262799089491,0.9495110647472064,82s,31251ms
